"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"01f790d633fb65d32105070ea277734f231792de","","","1b62de9448fd8edf307ddd3291ecacbfd841bb4f","70a7958774095339fef1ab9135974992ea48de5b","","","","[198058m]Vorsitzende der Generalversammlungkann im Firmenbuch nicht bestätigt werden","","","","","","","","","",""
"01ff426040dc315aa008124cad6834f7e090955d","","","ac7df81c62ccd118b201b7e4c9b0a4aa48d3cd7c","a4fd56959e85bc35958c1e26b77fc19beae573e9","2011-08-20","","","Obfrau","","","","","","","","","",""
"021017cb57cf58b143dcb27764eced278688645e","","2013-12-03","66cdd2089745a9a9e88cbc8821efc3418cb506d0","ea54ff1ff260334e9de50175e0fc9a43491cb925","2004-10-16","","","Stellvertreter des Aufsichtsratsvorsitzenden [175966z]","","","","","","","","","",""
"021df5d4c61ecd14da0cbf88cf49dc8126282ab1","","2002-08-01","66cdd2089745a9a9e88cbc8821efc3418cb506d0","747b0c7bd4fa1f5e45b2c725311f3390ed53224c","2002-04-06","","","Geschäftsführer [221015y]Damals: Finadev Management GmbH","","","","","","","","","",""
"0224a70968962bd469fd3bc22ac157b3756d3681","","","20bd4a3ebff254c4e0e6169d34b7e908822fa260","4b6e2902f7c899400e83515945efa740ccd43d0a","","","","Bundessekretär","","","","","","","","","",""
"02264da5e409adf4d3ea347ba1bbb3fa77de34d8","","","62e2c79233445f79c577d0ab4e8fda8a66f3db6d","554f4106c8c412e2aa29a1742877e3d54de5b2b9","2016-01-01","","","Vorstand - MitgliedScheint im Vereinsregister nicht auf.","","","","","","","","","",""
"022850d256f5fbb7a26d424a8fa25b8460d0f974","","","4bf5fe6cc0f64544149ae34dfb96b2150d977ee4","f9db3aee63179c76b94ba62d809b9fda2be53bc5","2016-09-02","","","Inhaber [457437b]","","","","","","","","","",""
"022cff70cc50c3cf2e5d1d8dc16d8a05a98006be","","","4eafb76f14e8653ca1d0c684950b17fc47e73cae","ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","2019-01-15","","","Mitglied des Bundesrates","","","","","","","","","",""
"022e1af969262336aed30847db8451574f5e9381","","2000-08-24","040ffc726c6ff4f10c63c2d954c09a2c7484af0c","59e6ffa375fe553708f3dde0dfabcbe82840b780","2000-02-09","","","Geschäftsführer [160659p]","","","","","","","","","",""
"023cfb5ef93ade621811cdf36bd79da047e6708a","","2017-03-18","1d26f86b7bcfb51966add1fcf71dbd2f614ac399","b83dce6fea9341a96a0650653670b9c8e333b13e","2009-08-25","","","Mitglied des Aufsichtsrates [68231s]","","","","","","","","","",""
